안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
광정동 009,1,1,광정공원,경기도 군포시 수리산로203번안길 28,경기도 군포시 산본동 1113-5번지,37.367326,126.924706,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 043,1,99,국가유공자의 집,경기도 군포시 수리산로203번안길 31,경기도 군포시 산본동 1110-3번지,37.36748,126.925108,2,Y,N,N,경보등+경보음+CCTV,2015,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 008,1,99,광정교회뒤골목,경기도 군포시 수리산로203번길 42,경기도 군포시 산본동 1108번지 삼호빌리지,37.368077,126.92543,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 038,1,99,광정교회 옆골목,경기도 군포시 수리산로203번길 49,경기도 군포시 산본동 1105번지,37.367915,126.926314,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 014,1,99,럭키빌라,경기도 군포시 산본로431번안길 3,경기도 군포시 산본동 1103번지,37.366972,126.925867,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 013,1,99,산본성당,경기도 군포시 산본로 427,경기도 군포시 산본동 1101-1번지,37.366968,126.926975,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
궁내동 019,1,99,태을공인중개사 삼거리(천사유치원),경기도 군포시 산본로431번길 41,경기도 군포시 산본동 1100-2번지,37.366009,126.922826,2,Y,N,N,경보등+경보음+CCTV,2018,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 053,1,5,버거킹 앞 삼거리,경기도 군포시 산본로 382,경기도 군포시 산본동 1097번지,37.364387,126.930009,2,Y,N,N,경보등+경보음+CCTV,2018,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 046,1,5,산본보건지소 앞,경기도 군포시 산본천로 99,경기도 군포시 산본동 1096-2번지,37.363386,126.933187,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 021,1,99,광정초교앞사거리,경기도 군포시 산본로372번길 17,경기도 군포시 산본동 1095번지,37.36475,126.930703,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 015,1,99,광정초교 정문앞,경기도 군포시 산본로386번길 5-27,경기도 군포시 산본동 1093번지,37.366014,126.929483,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 033,1,99,산본유치원,경기도 군포시 고산로 646-20,경기도 군포시 산본동 1092번지,37.367851,126.932613,2,Y,N,N,경보등+경보음+CCTV,2015,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 016,1,99,광정초교 후문앞,경기도 군포시 산본로386번길 5-20,경기도 군포시 산본동 1092-2번지,37.365749,126.93139,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 017,1,99,광정초등학교,경기도 군포시 산본로386번길 5-20,경기도 군포시 산본동 1092-2번지,37.36475,126.930703,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 044,1,99,그린유치원,경기도 군포시 산본로432번길 10,경기도 군포시 산본동 1091번지,37.368699,126.928017,2,Y,N,N,경보등+경보음+CCTV,2015,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 036,1,1,샘터어린이공원,,경기도 군포시 산본동 1091-2,37.366665,126.928761,2,Y,N,N,경보등+경보음+CCTV,2013,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 001,1,99,산본IC육교,경기도 군포시 산본로 451-49,경기도 군포시 산본동 1089번지,37.372408,126.926969,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
광정동 006,1,99,태을초등학교,경기도 군포시 산본로 451-49,경기도 군포시 산본동 1089번지,37.371283,126.925955,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 016,1,99,한양목련아파트 삼거리,경기도 군포시 산본로432번길 27,경기도 군포시 산본동 1088번지,37.370009,126.929138,2,Y,N,N,경보등+경보음+CCTV,2011,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 037,1,1,목련어린이공원,,경기도 군포시 산본동 1088-1,37.369816,126.926847,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 041,1,99,OK부동산 뒤쪽,경기도 군포시 곡란로103번안길 8,경기도 군포시 산본동 1087-4번지,37.371687,126.928616,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 038,1,99,옥담길 삼거리,경기도 군포시 고산로677번길 60,경기도 군포시 산본동 1086-5번지,37.37104,126.929517,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 031,1,99,광명교회뒷길,경기도 군포시 곡란로103번안길 3-14,경기도 군포시 산본동 1085-4번지,37.371598,126.929598,2,Y,N,N,경보등+경보음+CCTV,2013,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 010,1,5,곡란중학교 후문앞,경기도 군포시 곡란로103번길 4,경기도 군포시 산본동 1084번지,37.372337,126.928783,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 011,1,99,태을초교 통학로(은성교회),경기도 군포시 산본로482번길 9,경기도 군포시 산본동 1082-3번지,37.37199,126.928182,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 008,1,99,은성교회 안쪽골목,경기도 군포시 곡란로104번길 7,경기도 군포시 산본동 1081번지,37.372442,126.927642,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 009,1,5,곡란중학교뒷길,경기도 군포시 곡란로 92,경기도 군포시 산본동 1077번지,37.373401,126.929351,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 007,1,99,느루그린공방,경기도 군포시 곡란로90번길 5-10,경기도 군포시 산본동 1075-4번지,37.373104,126.928314,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 006,1,1,수리약수터공원,경기도 군포시 곡란로74번길 24,경기도 군포시 산본동 1074번지,37.373764,126.92823,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 039,1,99,거성하이츠빌라 뒤,경기도 군포시 곡란로74번길 16-7,경기도 군포시 산본동 1073번지 거성빌라,37.374565,126.928129,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 005,1,99,거성빌라,경기도 군포시 곡란로74번길 16-1,경기도 군포시 산본동 1073-1번지 거성하이츠빌라,37.37445,126.928563,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 029,1,99,수리산슈퍼뒷길,경기도 군포시 곡란로74번길 1-14,경기도 군포시 산본동 1068-4번지,37.374113,126.929373,2,Y,N,N,경보등+경보음+CCTV,2013,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 042,1,5,롯데슈퍼,경기도 군포시 고산로677번길 40,경기도 군포시 산본동 1066-2번지,37.372564,126.930491,2,Y,N,N,경보등+경보음+CCTV,2018,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 030,1,1,골안어린이공원,,경기도 군포시 산본동 1066-1,37.374228,126.930161,2,Y,N,N,경보등+경보음+CCTV,2013,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 015,1,1,능안공원,경기도 군포시 고산로677번길 17,경기도 군포시 산본동 1065번지,37.371146,126.932605,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 014,1,99,어린이도서관앞,경기도 군포시 고산로677번길 21,경기도 군포시 산본동 1065번지,37.372231,126.932286,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 017,1,1,능내어린이공원,경기도 군포시 고산로643번길 10,경기도 군포시 산본동 1065-4번지 신안모란아파트,37.369408,126.931677,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 044,1,5,산본2동주민센터,경기도 군포시 고산로 663,경기도 군포시 산본동 1065-1번지,37.36994,126.933097,2,Y,N,N,경보등+경보음+CCTV,2018,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 067,1,99,임광그대가(아) 버스정류장,경기도 군포시 곡란로8번길 6,경기도 군포시 산본동 106-4번지 임광그대가아파트,37.372711,126.93521,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 028,1,1,백합어린이공원,,경기도 군포시 산본동 1063-1,37.367608,126.933036,2,Y,N,N,경보등+경보음+CCTV,2013,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 020,1,99,산본초교 진입 사거리,,경기도 군포시 산본동 1063-1,37.366936,126.933128,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 018,1,99,산본우체국앞삼거리,경기도 군포시 산본로386번길 77,경기도 군포시 산본동 1062-1번지,37.370358,126.93465,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 043,1,1,능안공원입구(동백우성(아) 맞은편),경기도 군포시 고산로677번길 12,경기도 군포시 산본동 1059번지 동백(우성)아파트,37.37146,126.933167,2,Y,N,N,경보등+경보음+CCTV,2018,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 012,1,99,곡란초등학교,경기도 군포시 고산로677번길 24-42,경기도 군포시 산본동 1058번지,37.37367,126.933723,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 013,1,99,곡란초교 정문앞,경기도 군포시 고산로677번길 24-42,경기도 군포시 산본동 1058번지,37.373743,126.933069,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 040,1,1,산본IC체육공원 농구장 옆,경기도 군포시 산본로 486,경기도 군포시 산본동 1057번지,37.376211,126.929786,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 001,1,1,산본IC체육공원(고가하부),경기도 군포시 산본로 486,경기도 군포시 산본동 1057번지,37.375461,126.930153,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 002,1,1,산본IC체육공원 입구,경기도 군포시 산본로 486,경기도 군포시 산본동 1057번지,37.375197,126.928231,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 004,1,99,새천년빌라3차,경기도 군포시 곡란로74번길 4-2,경기도 군포시 산본동 1057-6번지 새천년빌라3차,37.374906,126.929711,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 005,1,1,매화어린이공원,,경기도 군포시 산본동 1057-19,37.374331,126.936686,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 003,1,99,곡란초 후문(성락교회),경기도 군포시 곡란로 30,경기도 군포시 산본동 1057-15번지,37.374506,126.934308,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 004,1,99,하나로할인마트(관모초교),경기도 군포시 곡란로8번길 39,경기도 군포시 산본동 1056-2번지,37.375069,126.937847,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 001,1,99,관모초교후문,경기도 군포시 곡란로8번길 35-22,경기도 군포시 산본동 1054번지,37.376167,126.937119,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 003,1,99,관모초등학교,경기도 군포시 곡란로8번길 35-22,경기도 군포시 산본동 1054번지,37.37577,126.938579,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 025,1,99,청운유치원앞 상가,경기도 군포시 산본천로 119-5,경기도 군포시 산본동 1052-2번지,37.365166,126.933922,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 006,1,99,임광그대가(아) 뒷길,,경기도 군포시 산본동 105-17,37.374109,126.936899,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본2동 026,1,99,화남(아)앞,경기도 군포시 금산로 55-1,경기도 군포시 산본동 1036-1번지 화남아파트,37.367003,126.938169,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 069,1,99,오성맨션 앞,경기도 군포시 금산로50번길 17,경기도 군포시 산본동 1034-9번지 오성맨션,37.366998,126.939989,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
금정동 002,1,99,근로복지공단어린이집사거리,경기도 군포시 금산로50번길 31,경기도 군포시 산본동 1034-12번지,37.367513,126.940918,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 070,1,99,영광빌라,경기도 군포시 당산로197번길 10,경기도 군포시 산본동 1033-7번지 영광빌라,37.367639,126.939976,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 044,1,1,진설미어린이공원,,경기도 군포시 산본동 1033,37.367753,126.939603,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 043,1,99,황금대지,경기도 군포시 당산로201번길 2,경기도 군포시 산본동 1032번지,37.368289,126.940217,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 042,1,99,영진빌라,경기도 군포시 산본천로202번길 41,경기도 군포시 산본동 1031-3번지 우창빌라,37.368842,126.940522,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 041,1,99,새한부동산,경기도 군포시 군포로719번길 53-2,경기도 군포시 산본동 1029-2번지,37.368353,126.941469,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
금정동 001,1,1,삼성어린이공원,경기도 군포시 당산로192번길 19,경기도 군포시 산본동 1029-12번지 신진월드맨션,37.368165,126.942104,2,Y,N,N,경보등+경보음+CCTV,2008,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
산본1동 074,1,5,CU 군포SA타워점 앞,경기도 군포시 엘에스로 175,경기도 군포시 산본동 1026-30번지,37.375018,126.94394,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포1동 098,1,1,골프장둘레길 남동방향코너,,경기도 군포시 부곡동 946,37.331949,126.947595,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 105,1,1,골프장둘레길 남쪽길,,경기도 군포시 부곡동 896,37.335527,126.939334,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 104,1,1,골프장둘레길 남서방향입구,,경기도 군포시 부곡동 895-19,37.335566,126.93581,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 139,1,5,군포시외버스정류장,경기도 군포시 번영로 179-46,경기도 군포시 부곡동 773-3번지,37.331564,126.927446,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 061,1,5,보건소앞버스정류장,,경기도 군포시 부곡동 772-1,37.332315,126.925275,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 165,1,5,부곡매실농장 입구,,경기도 군포시 부곡동 694-1,37.322532,126.930998,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 147,1,5,태성산업,경기도 군포시 군포첨단산업2로 64-24,경기도 군포시 부곡동 1275번지,37.327229,126.94634,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 153,1,5,군포산업진흥원,경기도 군포시 군포첨단산업2로22번길 5,경기도 군포시 부곡동 1254번지,37.325919,126.942564,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 154,1,5,(주)스탠다드뱅크,경기도 군포시 군포첨단산업2로 48,경기도 군포시 부곡동 1254-6번지,37.326022,126.945611,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 156,1,99,소문난감자탕,경기도 군포시 군포첨단산업2로8번길 22,경기도 군포시 부곡동 1253-5번지,37.325147,126.942151,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 152,1,5,틴터 맞은편,경기도 군포시 군포첨단산업2로8번길 28,경기도 군포시 부곡동 1253-1번지,37.325876,126.941823,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 155,1,99,하정해장국,경기도 군포시 군포첨단산업2로8번길 9-4,경기도 군포시 부곡동 1250-4번지,37.325279,126.940954,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 151,1,5,전주식한식뷔페,경기도 군포시 군포첨단산업2로8번길 1,경기도 군포시 부곡동 1249-2번지,37.325902,126.940788,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 163,1,1,고랑치기 공원 내,경기도 군포시 군포첨단산업2로 13,경기도 군포시 부곡동 1246-1번지,37.326252,126.941979,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 160,1,1,고랑치기 공원 내,경기도 군포시 군포첨단산업2로 13,경기도 군포시 부곡동 1246-1번지,37.326627,126.94192,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 158,1,1,고랑치기 공원 내,경기도 군포시 군포첨단산업2로 13,경기도 군포시 부곡동 1246-1번지,37.326819,126.94192,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 159,1,1,고랑치기 공원 내,경기도 군포시 군포첨단산업2로 13,경기도 군포시 부곡동 1246-1번지,37.326905,126.941459,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 161,1,1,고랑치기 공원 내,경기도 군포시 군포첨단산업2로 13,경기도 군포시 부곡동 1246-1번지,37.326568,126.941421,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 162,1,1,고랑치기 공원 내,경기도 군포시 군포첨단산업2로 13,경기도 군포시 부곡동 1246-1번지,37.326482,126.941898,2,Y,N,N,경보등+경보음+CCTV,2020,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 150,1,5,베스트빌딩,경기도 군포시 군포첨단산업2로 3,경기도 군포시 부곡동 1244-4번지,37.326333,126.94059,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 149,1,5,MD센터프라자,경기도 군포시 번영로 40,경기도 군포시 부곡동 1244-3번지,37.326154,126.939967,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 146,1,5,(주)더스탠다드,경기도 군포시 군포첨단산업2로 120,경기도 군포시 부곡동 1242번지,37.327472,126.938862,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 148,1,5,가스트론,경기도 군포시 군포첨단산업1로 23,경기도 군포시 부곡동 1234-2번지,37.325962,126.936867,2,Y,N,N,경보등+경보음+CCTV,2019,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 135,1,5,트레이더스 주차장,경기도 군포시 삼성로 74,경기도 군포시 부곡동 1227-1번지,37.34004,126.935831,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 095,1,1,체육공원 농구장 산머루,경기도 군포시 군포로 339,경기도 군포시 부곡동 1226번지,37.338176,126.936148,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 096,1,1,체육공원내 실내체육관 옆,경기도 군포시 군포로 339,경기도 군포시 부곡동 1226번지,37.340257,126.935992,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 094,1,1,체육공원 신기초교앞 산머루,경기도 군포시 군포로 339,경기도 군포시 부곡동 1226번지,37.339221,126.933718,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 091,1,5,웅신프라자 앞,경기도 군포시 삼성로 6,경기도 군포시 부곡동 1219번지,37.336423,126.934211,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 092,1,99,산마루어린이공원앞,,경기도 군포시 부곡동 1216,37.337681,126.933879,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 141,1,99,콘센트독서실,경기도 군포시 삼성로20번길 16-19,경기도 군포시 부곡동 1212-8번지,37.337626,126.93539,2,Y,N,N,경보등+경보음+CCTV,2018,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 111,1,99,신기초등학교,경기도 군포시 삼성로28번길 3,경기도 군포시 부곡동 1208번지,37.337817,126.932246,2,Y,N,N,경보등+경보음+CCTV,2015,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 100,1,99,신기초등학교,경기도 군포시 삼성로28번길 3,경기도 군포시 부곡동 1208번지,37.338276,126.933303,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 126,1,99,신기초등학교 후문,경기도 군포시 삼성로28번길 3,경기도 군포시 부곡동 1208번지,37.338736,126.932213,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 093,1,1,산이슬어린이공원,,경기도 군포시 부곡동 1207,37.338082,126.932146,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 140,1,99,삼성마을4단지 등산로 입구,,경기도 군포시 부곡동 1203,37.338363,126.931487,2,Y,N,N,경보등+경보음+CCTV,2018,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 090,1,5,GS충전소옆,경기도 군포시 번영로200번길 4,경기도 군포시 부곡동 1183번지,37.333608,126.926749,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 128,1,5,삼성마을506동앞 마을버스정류장,경기도 군포시 번영로200번길 31,경기도 군포시 부곡동 1181번지 삼성마을,37.33391,126.928986,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 089,1,1,산울림어린이공원,,경기도 군포시 부곡동 1181-2,37.334713,126.931068,2,Y,N,N,경보등+경보음+CCTV,2014,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 085,1,99,휴먼시아 501동 앞,,경기도 군포시 부곡동 1149,37.321916,126.935601,2,Y,N,N,경보등+경보음+CCTV,2013,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 088,1,99,부일빌딩,경기도 군포시 송부로291번안길 17,경기도 군포시 부곡동 1141-4번지,37.321141,126.944602,2,Y,N,N,경보등+경보음+CCTV,2013,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 074,1,99,새우리약국(의왕경계교량),경기도 군포시 송부로291번안길 3-35,경기도 군포시 부곡동 1141-2번지,37.322036,126.945279,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 073,1,99,지역산림조합 앞,경기도 군포시 송부로291번안길 3-3,경기도 군포시 부곡동 1139-4번지,37.321817,126.943767,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 071,1,1,눈꽃어린이공원,,경기도 군포시 부곡동 1130-2,37.322622,126.94255,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 068,1,1,휴먼시아207동앞 산책로,경기도 군포시 송부로273번안길 3-27,경기도 군포시 부곡동 1129-6번지,37.322836,126.943143,2,Y,N,N,경보등+경보음+CCTV,2012,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 070,1,99,부곡중앙초정문,경기도 군포시 송부로273번안길 3-3,경기도 군포시 부곡동 1128-4번지,37.322519,126.941694,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 072,1,1,하늘어린이공원,,경기도 군포시 부곡동 1121,37.325038,126.945713,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 138,1,99,덕원스크린골프,경기도 군포시 번영로28번길 37-20,경기도 군포시 부곡동 1120-4번지,37.32517,126.945348,2,Y,N,N,경보등+경보음+CCTV,2017,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 067,1,99,부곡중앙초등학교,경기도 군포시 송부로273번길 7,경기도 군포시 부곡동 1113번지,37.32246,126.940298,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 066,1,1,백일홍어린이공원,,경기도 군포시 부곡동 1112,37.322896,126.940274,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
군포2동 127,1,99,숲속해뜰유치원,경기도 군포시 번영로 12,경기도 군포시 부곡동 1110-1번지,37.323598,126.939891,2,Y,N,N,경보등+경보음+CCTV,2016,2021-03-29,Y,군포시청,031-390-0820,2021-04-07
